Block Name,Point ID,alphat,CH4,CO2,G,H2O,k,N2,nut,O2,p,p_rgh,Points_0,Points_1,Points_2,Points_Magnitude,Qdot,qin,qr,reactingCloud1:hsCoeff,reactingCloud1:hsTrans,reactingCloud1:rhokTrans,reactingCloud1:rhoTrans_CH4,reactingCloud1:rhoTrans_CO2,reactingCloud1:rhoTrans_H2O,reactingCloud1:rhoTrans_N2,reactingCloud1:rhoTrans_O2,reactingCloud1:UCoeff,reactingCloud1:UTrans_0,reactingCloud1:UTrans_1,reactingCloud1:UTrans_2,reactingCloud1:UTrans_Magnitude,rho,T,U_0,U_1,U_2,U_Magnitude
internalMesh,13,0.00134842,0,0,1837.21,0,0.000101377,0.76699,0.00115034,0.23301,101351,14.0862,39,0,11.97,40.7956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17221,300.015,0,0,0,0
internalMesh,14,0.00134997,0,0,1837.21,0,0.000101612,0.76699,0.00115167,0.23301,101350,13.4109,42,0,11.97,43.6724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1722,300.015,0,0,0,0
internalMesh,15,0.00135154,0,0,1837.21,0,0.000101849,0.76699,0.00115302,0.23301,101349,12.715,45,0,11.97,46.5648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17219,300.015,0,0,0,0
internalMesh,16,0.00135311,0,0,1837.21,0,0.000102087,0.76699,0.00115436,0.23301,101348,12.0051,48,0,11.97,49.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17218,300.015,0,0,0,0
internalMesh,17,0.00135466,0,0,1837.21,0,0.000102324,0.76699,0.0011557,0.23301,101348,11.2886,51,0,11.97,52.3859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17218,300.015,0,0,0,0
internalMesh,18,0.0013562,0,0,1837.21,0,0.000102558,0.76699,0.00115702,0.23301,101347,10.5728,54,0,11.97,55.3108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17217,300.015,0,0,0,0
internalMesh,19,0.00135771,0,0,1837.21,0,0.000102787,0.76699,0.00115831,0.23301,101346,9.86543,57,0,11.97,58.2433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17216,300.015,0,0,0,0
internalMesh,20,0.00135918,0,0,1837.21,0,0.000103011,0.76699,0.00115957,0.23301,101346,9.17421,60,0,11.97,61.1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17215,300.015,0,0,0,0
internalMesh,21,0.00136061,0,0,1837.21,0,0.00010323,0.76699,0.0011608,0.23301,101345,8.50666,63,0,11.97,64.1271,4.2039e-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17215,300.014,0,0,0,0
internalMesh,22,0.00136202,0,0,1837.21,0,0.000103444,0.76699,0.00116201,0.23301,101344,7.86994,66,0,11.97,67.0767,2.5882e-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17214,300.014,0,0,0,0
internalMesh,23,0.0013634,5.60519e-45,0,1837.21,0,0.000103655,0.76699,0.00116319,0.23301,101344,7.27055,69,0,11.97,70.0306,3.15441e-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17213,300.014,0,0,0,0
internalMesh,24,0.00136477,3.90682e-42,4.76441e-44,1837.21,3.92364e-44,0.000103866,0.76699,0.00116437,0.23301,101343,6.71408,72,0,11.97,72.9882,1.95036e-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17213,300.014,0,0,0,0
internalMesh,25,0.00136617,2.56046e-39,3.09715e-41,1837.21,2.53565e-41,0.000104078,0.76699,0.00116557,0.23301,101343,6.20509,75,0,11.97,75.9492,1.27539e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17212,300.013,0,0,0,0
internalMesh,26,0.00136762,1.81132e-36,2.19289e-38,1837.21,1.7953e-38,0.0001043,0.76699,0.00116681,0.23301,101342,5.74681,78,0,11.97,78.9131,9.05834e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17212,300.013,0,0,0,0
internalMesh,27,0.00136919,9.48046e-34,1.14879e-35,1837.21,9.40504e-36,0.000104541,0.76699,0.00116815,0.23301,101342,5.34074,81,0,11.97,81.8797,4.70227e-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17212,300.012,0,0,0,0
internalMesh,28,0.00137101,4.95135e-31,6.00725e-33,1837.21,4.91808e-33,0.00010482,0.76699,0.00116971,0.23301,101341,4.98672,84,0,11.97,84.8486,2.42019e-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17212,300.012,0,0,0,0
internalMesh,29,0.00137333,2.60046e-28,3.16106e-30,1837.21,2.58793e-30,0.000105174,0.76699,0.00117168,0.23301,101341,4.68284,87,0,11.97,87.8196,1.24701e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17211,300.011,0,0,0,0
internalMesh,30,0.00137665,1.57663e-25,1.92366e-27,1837.21,1.57488e-27,0.000105683,0.76699,0.00117452,0.23301,101341,4.42554,90,0,11.97,90.7925,6.92885e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17212,300.01,0,0,0,0
internalMesh,31,0.0013821,9.77349e-23,1.19969e-24,1837.21,9.82174e-25,0.000106522,0.76699,0.00117916,0.23301,101341,4.20976,93,0,11.97,93.7672,4.1289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17212,300.009,0,0,0,0
internalMesh,32,0.00139214,5.52215e-20,6.87386e-22,1837.21,5.62757e-22,0.000108078,0.76699,0.00118773,0.23301,101341,4.02926,96,0,11.97,96.7434,2.09283e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17212,300.008,0,0,0,0
internalMesh,33,0.00141224,3.10072e-17,4.02524e-19,1837.21,3.29543e-19,0.00011123,0.76699,0.00120488,0.23301,101340,3.87691,99,0,11.97,99.721,1.00844e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17212,300.006,0,0,0,0
internalMesh,34,0.00145438,3.04625e-14,4.42228e-16,1837.21,3.62048e-16,0.000118009,0.76699,0.00124082,0.23301,101340,3.74472,102,0,11.97,102.7,6.51783e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17213,300.005,0,0,0,0
internalMesh,35,0.00154384,3.88365e-11,6.19316e-13,1837.21,5.07029e-13,0.000133179,0.76699,0.00131714,0.23301,101340,3.62362,105,0,11.97,105.68,6.74739e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17213,300.004,0,0,0,0
internalMesh,36,0.00172646,1.19447e-08,2.10543e-10,1837.21,1.7237e-10,0.000167409,0.76699,0.00147294,0.23301,101340,3.5004,108,0,11.97,108.661,0.00471033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17213,300.002,0,0,0,0
internalMesh,37,0.00215205,2.17325e-06,5.06008e-08,1837.21,4.14264e-08,0.000267127,0.766988,0.00183604,0.233009,101340,3.37257,111,0,11.97,111.644,0.791071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17213,300.002,0,0,0,0
internalMesh,38,0.00267303,4.95624e-06,1.23181e-07,1837.21,1.00847e-07,0.000410285,0.766986,0.00228054,0.233009,101340,3.18342,114,0,11.97,114.627,1.90082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17212,300.003,0,0,0,0
internalMesh,39,0.00299298,4.87284e-06,1.26588e-07,1837.21,1.03637e-07,0.00051252,0.766986,0.00255351,0.233009,101339,2.88866,117,0,11.97,117.611,2.04633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17212,300.002,0,0,0,0
internalMesh,40,0.0029532,2.10631e-06,5.43656e-08,1837.21,4.45087e-08,0.000484904,0.766988,0.00251955,0.233009,101339,2.49669,120,0,11.97,120.596,0.943307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17213,300.001,0,0,0,0
internalMesh,41,0.00133646,0,0,1837.21,0,9.95799e-05,0.76699,0.0011401,0.23301,101352,18.8768,0,0.25,11.97,11.9726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17223,300.015,0,0,0,0
internalMesh,42,0.0013365,0,0,1837.21,0,9.95861e-05,0.76699,0.00114013,0.23301,101352,18.8458,3,0.25,11.97,12.3427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17223,300.015,0.000512108,-1.00717e-06,4.4141e-08,0.000512109
internalMesh,43,0.00133662,0,0,1837.21,0,9.96048e-05,0.76699,0.00114024,0.23301,101352,18.7531,6,0.25,11.97,13.3919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17223,300.015,0.00103129,-1.03664e-06,6.94244e-08,0.00103129
internalMesh,44,0.00133683,0,0,1837.21,0,9.96356e-05,0.76699,0.00114042,0.23301,101352,18.5991,9,0.25,11.97,14.9781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17223,300.015,0.0015643,-1.02995e-06,8.45712e-08,0.0015643
internalMesh,45,0.00133711,0,0,1837.21,0,9.96783e-05,0.76699,0.00114066,0.23301,101352,18.3846,12,0.25,11.97,16.9512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17222,300.015,0.00211702,-1.02268e-06,5.66045e-08,0.00211702
internalMesh,46,0.00133747,0,0,1837.21,0,9.97325e-05,0.76699,0.00114097,0.23301,101352,18.1111,15,0.25,11.97,19.1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17222,300.015,0.00269487,-1.00685e-06,-3.50736e-08,0.00269487
internalMesh,47,0.0013379,0,0,1837.21,0,9.97974e-05,0.76699,0.00114134,0.23301,101351,17.78,18,0.25,11.97,21.6181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17222,300.015,0.00330282,-9.74386e-07,-2.17231e-07,0.00330282
internalMesh,48,0.0013384,0,0,1837.21,0,9.98724e-05,0.76699,0.00114177,0.23301,101351,17.3935,21,0.25,11.97,24.1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17221,300.015,0.00394456,-9.31989e-07,-6.03523e-07,0.00394456
internalMesh,49,0.00133895,0,0,1837.21,0,9.99566e-05,0.76699,0.00114225,0.23301,101351,16.954,24,0.25,11.97,26.8206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17221,300.015,0.00462191,-8.89188e-07,-1.27034e-06,0.00462191
internalMesh,50,0.00133957,0,0,1837.21,0,0.000100049,0.76699,0.00114278,0.23301,101350,16.4647,27,0.25,11.97,29.5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1722,300.015,0.00533482,-8.43799e-07,-2.19505e-06,0.00533482
internalMesh,51,0.00134023,0,0,1837.21,0,0.000100149,0.76699,0.00114335,0.23301,101350,15.9289,30,0.25,11.97,32.3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1722,300.015,0.00608233,-7.94868e-07,-3.39834e-06,0.00608233
internalMesh,52,0.00134093,0,0,1837.21,0,0.000100255,0.76699,0.00114395,0.23301,101349,15.3508,33,0.25,11.97,35.1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17219,300.015,0.00686115,-7.56094e-07,-5.07747e-06,0.00686115
internalMesh,53,0.00134166,0,0,1837.21,0,0.000100366,0.76699,0.00114458,0.23301,101348,14.735,36,0.25,11.97,37.9387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17218,300.015,0.00766531,-7.2967e-07,-7.53646e-06,0.00766532
internalMesh,54,0.00134242,0,0,1837.21,0,0.000100481,0.76699,0.00114524,0.23301,101348,14.0865,39,0.25,11.97,40.7964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17217,300.015,0.00848728,-7.00683e-07,-1.11399e-05,0.00848729
internalMesh,55,0.00134319,0,0,1837.21,0,0.000100599,0.76699,0.0011459,0.23301,101347,13.4112,42,0.25,11.97,43.6731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17217,300.015,0.00931836,-6.56606e-07,-1.64269e-05,0.00931837
internalMesh,56,0.00134397,0,0,1837.21,0,0.000100718,0.76699,0.00114658,0.23301,101346,12.7152,45,0.25,11.97,46.5655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17216,300.015,0.0101483,-6.04509e-07,-2.42805e-05,0.0101483
internalMesh,57,0.00134475,0,0,1837.21,0,0.000100838,0.76699,0.00114725,0.23301,101346,12.0054,48,0.25,11.97,49.4706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17215,300.015,0.0109644,-5.52953e-07,-3.58879e-05,0.0109644
internalMesh,58,0.00134553,0,0,1837.21,0,0.000100957,0.76699,0.00114793,0.23301,101345,11.2889,51,0.25,11.97,52.3865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17214,300.015,0.0117525,-4.94148e-07,-5.2899e-05,0.0117526
internalMesh,59,0.0013463,0,0,1837.21,0,0.000101074,0.76699,0.00114859,0.23301,101344,10.5731,54,0.25,11.97,55.3113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17213,300.015,0.0124983,-4.21969e-07,-7.77839e-05,0.0124985
internalMesh,60,0.00134705,0,0,1837.21,0,0.000101189,0.76699,0.00114924,0.23301,101343,9.86571,57,0.25,11.97,58.2438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17213,300.015,0.0131868,-3.40085e-07,-0.000114297,0.0131872
internalMesh,61,0.00134779,0,0,1837.21,0,0.000101302,0.76699,0.00114987,0.23301,101343,9.17449,60,0.25,11.97,61.1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17212,300.015,0.0138027,-2.63083e-07,-0.000167988,0.0138038
internalMesh,62,0.0013485,0,0,1837.21,0,0.000101412,0.76699,0.00115049,0.23301,101342,8.50695,63,0.25,11.97,64.1276,4.2039e-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17211,300.014,0.0143316,-1.83041e-07,-0.000246881,0.0143337
internalMesh,63,0.00134921,0,0,1837.21,0,0.00010152,0.76699,0.0011511,0.23301,101341,7.87022,66,0.25,11.97,67.0771,2.58259e-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17211,300.014,0.0147609,-1.45188e-07,-0.000362839,0.0147653
internalMesh,64,0.0013499,5.60519e-45,0,1837.21,0,0.000101626,0.76699,0.00115169,0.23301,101341,7.27084,69,0.25,11.97,70.031,2.42564e-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1721,300.014,0.015079,-7.29749e-08,-0.00053327,0.0150884
internalMesh,65,0.00135059,3.09827e-42,3.50325e-44,1837.21,2.8026e-44,0.000101732,0.76699,0.00115229,0.23301,101340,6.71437,72,0.25,11.97,72.9887,1.54097e-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17209,300.014,0.0152795,9.96446e-08,-0.000783828,0.0152996
internalMesh,66,0.00135129,2.09632e-39,2.34914e-41,1837.21,1.92314e-41,0.000101839,0.76699,0.00115289,0.23301,101340,6.20538,75,0.25,11.97,75.9496,1.04213e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17209,300.013,0.0153597,2.90924e-07,-0.00115135,0.0154028
internalMesh,67,0.00135202,1.34445e-36,1.52705e-38,1837.21,1.25019e-38,0.000101951,0.76699,0.00115351,0.23301,101339,5.74709,78,0.25,11.97,78.9135,6.6928e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17209,300.013,0.0153182,5.01973e-07,-0.0016915,0.0154114
internalMesh,68,0.00135281,7.07933e-34,8.03901e-36,1837.21,6.58147e-36,0.000102072,0.76699,0.00115419,0.23301,101339,5.34102,81,0.25,11.97,81.8801,3.48117e-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17208,300.012,0.0151654,9.08746e-07,-0.00248645,0.0153679
internalMesh,69,0.00135373,3.66662e-31,4.1721e-33,1837.21,3.41566e-33,0.000102213,0.76699,0.00115498,0.23301,101339,4.987,84,0.25,11.97,84.8489,1.77719e-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17208,300.012,0.0149199,1.93689e-06,-0.00365569,0.0153613
internalMesh,70,0.0013549,1.91239e-28,2.18097e-30,1837.21,1.78554e-30,0.000102392,0.76699,0.00115598,0.23301,101338,4.68313,87,0.25,11.97,87.8199,9.03405e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17208,300.011,0.0146109,4.34362e-06,-0.0053759,0.0155685
internalMesh,71,0.00135658,1.11472e-25,1.28178e-27,1837.21,1.04938e-27,0.000102649,0.76699,0.00115741,0.23301,101338,4.42582,90,0.25,11.97,90.7929,4.88476e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17208,300.01,0.0142868,9.83896e-06,-0.00790836,0.0163296
internalMesh,72,0.00135933,6.7847e-23,7.85631e-25,1837.21,6.4319e-25,0.000103073,0.76699,0.00115976,0.23301,101338,4.21004,93,0.25,11.97,93.7675,2.82708e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17208,300.009,0.0140333,2.23734e-05,-0.0116462,0.0182364
internalMesh,73,0.00136441,4.03596e-20,4.68098e-22,1837.21,3.83228e-22,0.000103859,0.76699,0.00116409,0.23301,101338,4.02954,96,0.25,11.97,96.7437,1.50398e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17209,300.008,0.0140092,5.03081e-05,-0.0171759,0.0221646
internalMesh,74,0.00137457,2.16944e-17,2.61377e-19,1837.21,2.13987e-19,0.000105452,0.76699,0.00117275,0.23301,101337,3.87719,99,0.25,11.97,99.7213,6.969e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17209,300.006,0.0145239,0.000111471,-0.0253765,0.0292391
internalMesh,75,0.00139589,2.11434e-14,2.78001e-16,1837.21,2.27597e-16,0.000108877,0.76699,0.00119093,0.23301,101337,3.74499,102,0.25,11.97,102.7,4.3762e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17209,300.005,0.0161909,0.00023766,-0.0375037,0.0408501
internalMesh,76,0.00144119,2.96305e-11,4.07985e-13,1837.21,3.34013e-13,0.000116547,0.76699,0.00122958,0.23301,101337,3.62386,105,0.25,11.97,105.68,4.58856e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1721,300.004,0.0203077,0.000492636,-0.0551844,0.0588044
internalMesh,77,0.00153403,9.85089e-09,1.43401e-10,1837.21,1.17401e-10,0.000133892,0.76699,0.00130879,0.23301,101337,3.50061,108,0.25,11.97,108.662,0.00307299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1721,300.002,0.0280156,0.000977935,-0.079583,0.0843758
internalMesh,78,0.00175188,1.60994e-06,3.07256e-08,1837.21,2.51548e-08,0.000184513,0.766989,0.00149465,0.23301,101337,3.37269,111,0.25,11.97,111.644,0.515214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1721,300.002,0.0482732,0.00205223,-0.116822,0.126419
internalMesh,79,0.0020189,3.63763e-06,7.36918e-08,1837.21,6.03308e-08,0.000257085,0.766987,0.00172247,0.233009,101337,3.18343,114,0.25,11.97,114.627,1.21882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1721,300.002,0.0875493,0.00313655,-0.144688,0.169143
internalMesh,80,0.00218265,3.58289e-06,7.55493e-08,1837.21,6.18516e-08,0.000308781,0.766987,0.00186217,0.233009,101336,2.88862,117,0.25,11.97,117.611,1.28937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17209,300.001,0.131014,0.00369885,-0.142456,0.193578
internalMesh,81,0.00216958,1.56637e-06,3.27896e-08,1837.21,2.68446e-08,0.000294608,0.766989,0.00185101,0.23301,101336,2.4966,120,0.25,11.97,120.596,0.58974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1721,300,0.154316,0.00389644,-0.111567,0.190463
internalMesh,82,0.00133641,0,0,1837.21,0,9.95783e-05,0.76699,0.00114009,0.23301,101350,18.877,0,0.5,11.97,11.9804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1722,300.015,0,0,0,0
internalMesh,83,0.00133641,0,0,1837.21,0,9.95783e-05,0.76699,0.00114009,0.23301,101350,18.846,3,0.5,11.97,12.3503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1722,300.015,0.000505367,-1.07888e-06,6.39724e-08,0.000505368
internalMesh,84,0.00133641,0,0,1837.21,0,9.95784e-05,0.76699,0.00114009,0.23301,101350,18.7533,6,0.5,11.97,13.3989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1722,300.015,0.00101785,-1.0471e-06,1.05403e-07,0.00101785
internalMesh,85,0.00133641,0,0,1837.21,0,9.95785e-05,0.76699,0.00114009,0.23301,101349,18.5993,9,0.5,11.97,14.9844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17219,300.015,0.00154422,-1.03965e-06,1.42528e-07,0.00154422
internalMesh,86,0.0013364,0,0,1837.21,0,9.95785e-05,0.76699,0.00114009,0.23301,101349,18.3848,12,0.5,11.97,16.9567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17219,300.015,0.00209035,-1.03215e-06,1.36804e-07,0.00209035
internalMesh,87,0.0013364,0,0,1837.21,0,9.95786e-05,0.76699,0.00114009,0.23301,101349,18.1113,15,0.5,11.97,19.1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17219,300.015,0.00266167,-1.01455e-06,6.37465e-08,0.00266167
internalMesh,88,0.0013364,0,0,1837.21,0,9.95788e-05,0.76699,0.00114009,0.23301,101349,17.7802,18,0.5,11.97,21.6225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17218,300.015,0.00326328,-9.74287e-07,-1.08734e-07,0.00326328
internalMesh,89,0.00133639,0,0,1837.21,0,9.95789e-05,0.76699,0.00114009,0.23301,101348,17.3937,21,0.5,11.97,24.1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17218,300.015,0.00389899,-9.22551e-07,-5.11445e-07,0.00389899
internalMesh,90,0.00133639,0,0,1837.21,0,9.95791e-05,0.76699,0.00114009,0.23301,101348,16.9542,24,0.5,11.97,26.8241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17217,300.015,0.00457067,-8.71019e-07,-1.22304e-06,0.00457067
internalMesh,91,0.00133638,0,0,1837.21,0,9.95793e-05,0.76699,0.00114009,0.23301,101347,16.4649,27,0.5,11.97,29.5386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17217,300.015,0.00527821,-8.16566e-07,-2.19736e-06,0.00527821
internalMesh,92,0.00133638,0,0,1837.21,0,9.95795e-05,0.76699,0.0011401,0.23301,101347,15.9291,30,0.5,11.97,32.3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17216,300.015,0.00602075,-7.5774e-07,-3.43411e-06,0.00602075
internalMesh,93,0.00133637,0,0,1837.21,0,9.95797e-05,0.76699,0.0011401,0.23301,101346,15.351,33,0.5,11.97,35.1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17216,300.015,0.00679496,-7.11915e-07,-5.13523e-06,0.00679496
internalMesh,94,0.00133636,0,0,1837.21,0,9.95799e-05,0.76699,0.0011401,0.23301,101345,14.7352,36,0.5,11.97,37.9412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17215,300.015,0.00759473,-6.85361e-07,-7.62334e-06,0.00759474
internalMesh,95,0.00133636,0,0,1837.21,0,9.95802e-05,0.76699,0.0011401,0.23301,101345,14.0867,39,0.5,11.97,40.7987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17214,300.015,0.00841252,-6.56989e-07,-1.12746e-05,0.00841253
